,PassengerId,Cabin_number,Age,RoomService,Age_group,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_True,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Cabin_deck_B,Cabin_deck_C,Cabin_deck_D,Cabin_deck_E,Cabin_deck_F,Cabin_deck_G,Cabin_deck_T,Cabin_side_S,VIP_True
6999,7444_01,1203,17.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
7000,7445_01,1208,20.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
7001,7446_01,1204,18.0,960.0,Age_18-25,672.0,0.0,0.0,168.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7002,7447_01,1539,24.0,545.9266475644699,Age_18-25,0.0,299.0,814.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
7003,7448_01,1540,25.0,244.0,Age_18-25,0.0,40.0,294.0,124.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7004,7449_01,1541,20.0,120.0,Age_18-25,321.0,0.0,932.0,175.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7005,7450_01,1205,23.0,509.0,Age_18-25,0.0,193.0,0.0,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7006,7452_01,281,48.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
7007,7452_02,281,26.0,286.0,Age_26-30,3387.0,575.0,213.0,548.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7008,7452_03,281,36.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
7009,7453_01,275,27.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
7010,7455_01,80,41.0,0.0,Age_31-50,1616.0,0.0,758.0,400.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7011,7456_01,1210,21.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
7012,7457_01,496,71.0,1243.0,Age_51+,0.0,5.0,16.0,34.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
7013,7458_01,1211,64.0,0.0,Age_51+,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
7014,7459_01,282,33.0,0.0,Age_31-50,397.0,0.0,1249.0,845.0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
7015,7460_01,1543,24.0,786.0,Age_18-25,0.0,0.0,309.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7016,7461_01,223,35.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0
7017,7462_01,1206,13.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
7018,7464_01,1207,11.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
7019,7472_01,1426,28.82793046746535,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
7020,7475_01,1545,43.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
7021,7475_02,1545,36.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
7022,7477_01,1546,22.0,27.0,Age_18-25,0.0,0.0,663.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7023,7478_01,276,56.0,0.0,Age_51+,5711.0,0.0,0.0,50.0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
7024,7479_01,1429,34.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
7025,7481_01,1215,46.0,0.0,Age_31-50,0.0,1.0,0.0,1778.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
7026,7483_01,485,43.0,244.0,Age_31-50,0.0,358.0,160.0,800.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
7027,7484_01,1209,25.0,0.0,Age_18-25,1435.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7028,7485_01,3,26.0,36.0,Age_26-30,2285.0,0.0,2287.0,159.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
7029,7486_01,1210,14.0,0.0,Age_13-17,184.0,16.0,1234.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7030,7487_01,1216,63.0,174.0,Age_51+,282.0,321.0,8.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
7031,7488_01,486,29.0,558.0,Age_26-30,0.0,386.0,355.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
7032,7488_02,486,45.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
7033,7490_01,1217,15.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
7034,7492_01,224,19.0,193.0,Age_18-25,0.0,2956.0,0.0,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
7035,7494_01,487,53.0,2.0,Age_51+,794.0,425.0,0.0,397.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7036,7495_01,1431,45.0,2.0,Age_31-50,36.0,1110.0,9.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
7037,7496_01,278,41.0,0.0,Age_31-50,2383.0,0.0,2.0,97.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7038,7498_01,1550,68.0,523.0,Age_51+,0.0,859.0,201.0,782.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7039,7498_02,1550,5.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
7040,7498_03,1550,27.0,30.0,Age_26-30,0.0,910.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7041,7499_01,1551,20.0,30.0,Age_18-25,132.0,1121.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7042,7500_01,1432,54.0,1770.0,Age_51+,7.0,228.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
7043,7501_01,1433,18.0,0.0,Age_18-25,0.0,0.0,484.0,320.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
7044,7502_01,241,45.0,66.0,Age_31-50,5974.0,0.0,0.0,625.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7045,7503_01,283,26.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
7046,7503_02,283,37.0,1577.0,Age_31-50,11396.0,0.0,1014.0,560.0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0
7047,7504_01,1552,30.0,0.0,Age_26-30,2.0,0.0,690.0,86.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7048,7505_01,1553,51.0,511.0,Age_51+,0.0,291.0,4212.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7049,7505_02,1553,3.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
7050,7505_03,1553,3.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
7051,7506_01,1554,19.0,2110.0,Age_18-25,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7052,7507_01,499,19.0,0.0,Age_18-25,789.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
7053,7507_02,499,6.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
7054,7507_03,499,4.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7055,7508_01,284,23.0,3580.0,Age_18-25,564.0,103.0,835.6372224846481,90.0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
7056,7509_01,1434,37.0,1442.0,Age_31-50,4.0,0.0,3.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
7057,7510_01,1435,18.0,1092.0,Age_18-25,0.0,208.0,150.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
7058,7512_01,1436,29.0,5.0,Age_26-30,598.0,131.8175438596491,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7059,7513_01,488,25.0,0.0,Age_18-25,779.0,0.0,2.0,6.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7060,7514_01,1555,52.0,0.0,Age_51+,0.0,47.0,2059.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7061,7515_01,1437,24.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
7062,7515_02,1437,0.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
7063,7517_01,1557,25.0,15.0,Age_18-25,3.0,0.0,635.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7064,7518_01,246,26.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
7065,7518_02,246,32.0,2502.0,Age_31-50,700.0,1104.0,13902.0,484.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7066,7520_01,1559,58.0,1366.0,Age_51+,257.0,0.0,0.0,311.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7067,7521_01,1560,44.0,657.0,Age_31-50,0.0,103.0,0.0,394.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7068,7522_01,1214,41.0,0.0,Age_31-50,0.0,0.0,0.0,908.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7069,7523_01,1219,24.0,0.0,Age_18-25,0.0,643.0,167.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
7070,7524_01,1215,41.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
7071,7524_02,1215,23.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
7072,7525_01,279,27.0,390.0,Age_26-30,1377.0,0.0,2809.0,4914.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
7073,7525_02,279,61.0,0.0,Age_51+,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
7074,7527_01,1561,18.0,0.0,Age_18-25,732.0,2.0,13.0,47.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7075,7529_01,1221,18.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
7076,7531_01,286,28.82793046746535,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
7077,7531_02,286,15.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
7078,7533_01,1223,12.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7079,7534_01,1439,40.0,420.0,Age_31-50,0.0,345.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7080,7535_01,1562,19.0,122.0,Age_18-25,2.0,0.0,480.0,565.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7081,7536_01,1440,18.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
7082,7538_01,81,48.0,313.0,Age_31-50,2864.0,0.0,0.0,12424.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
7083,7538_02,81,37.0,18.0,Age_31-50,2669.0,0.0,1229.0,865.0254716981132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7084,7542_01,1442,35.0,4.0,Age_31-50,53.0,0.0,0.0,844.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
7085,7543_01,1564,29.0,0.0,Age_26-30,0.0,702.0,0.0,56.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7086,7544_01,501,54.0,118.0,Age_51+,0.0,0.0,669.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
7087,7545_01,1225,28.82793046746535,0.0,Age_26-30,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
7088,7549_01,489,22.0,0.0,Age_18-25,19.0,1468.0,2.0,119.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7089,7550_01,1216,18.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
7090,7552_01,490,26.0,0.0,Age_26-30,652.0,97.0,43.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7091,7553_01,1444,19.0,10.0,Age_18-25,24.0,0.0,0.0,565.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7092,7559_01,1569,22.0,0.0,Age_18-25,0.0,441.0,0.0,423.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7093,7560_01,244,17.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
7094,7561_01,1445,18.0,388.0,Age_18-25,182.0,0.0,66.0,140.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
7095,7563_01,1570,39.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
7096,7565_01,247,37.0,2.0,Age_31-50,7272.0,0.0,50.0,1282.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
7097,7565_02,247,17.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
7098,7565_03,247,25.0,0.0,Age_18-25,772.0,0.0,125.0,5913.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7099,7565_04,247,9.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
7100,7567_01,1227,15.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
7101,7568_01,1571,19.0,380.0,Age_18-25,0.0,416.0,0.0,8.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7102,7569_01,493,18.0,3591.0,Age_18-25,0.0,158.0,0.0,120.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
7103,7569_02,237,50.0,828.0,Age_31-50,0.0,572.0,1367.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
7104,7572_01,1228,14.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
7105,7573_01,1217,19.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
7106,7574_01,287,33.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
7107,7576_01,239,23.0,30.0,Age_18-25,2237.0,1.0,49.0,52.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
7108,7576_02,239,39.0,2.0,Age_31-50,530.0,0.0,835.6372224846481,1360.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
7109,7577_01,502,14.0,80.0,Age_13-17,130.0,0.0,1323.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
7110,7578_01,1572,14.0,653.0,Age_13-17,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7111,7579_01,1229,45.0,1.0,Age_31-50,7.0,56.0,613.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7112,7580_01,1230,22.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
7113,7583_01,1574,36.0,32.0,Age_31-50,355.0,1826.0,9.0,0.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
7114,7584_01,288,19.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0
7115,7584_02,288,59.0,0.0,Age_51+,0.0,0.0,0.0,0.0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
7116,7584_03,288,31.0,0.0,Age_31-50,1000.0,0.0,19.0,1776.0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
7117,7585_01,281,31.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
7118,7585_02,281,39.0,8209.0,Age_31-50,18.0,432.0,3560.0,54.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
7119,7585_03,281,28.0,0.0,Age_26-30,2674.0,1309.0,18.0,11.0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
7120,7585_04,281,19.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0
7121,7586_01,245,29.0,220.0,Age_26-30,1130.0,0.0,7.0,951.0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
7122,7588_01,1219,0.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7123,7588_02,1219,15.0,0.0,Age_13-17,714.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7124,7592_01,1450,18.0,0.0,Age_18-25,0.0,0.0,1586.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
7125,7594_01,282,49.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
7126,7595_01,1451,36.0,0.0,Age_31-50,7.0,661.0,0.0,93.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
7127,7596_01,283,40.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
7128,7596_02,283,56.0,0.0,Age_51+,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0
7129,7598_01,1231,67.0,0.0,Age_51+,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0
7130,7599_01,495,44.0,0.0,Age_31-50,204.0,135.0,225.0,223.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7131,7601_01,1232,17.0,214.0,Age_13-17,552.0,0.0,241.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
7132,7604_01,1579,27.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
7133,7604_02,1579,23.0,463.0,Age_18-25,0.0,658.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
7134,7605_01,1452,28.0,2484.0,Age_26-30,136.0,42.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
7135,7606_01,1453,54.0,0.0,Age_51+,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
7136,7608_01,1454,26.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
7137,7609_01,83,40.0,0.0,Age_31-50,21.0,0.0,1503.0,1392.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7138,7609_02,83,39.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
7139,7614_01,246,40.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
7140,7616_01,1457,20.0,11.0,Age_18-25,725.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7141,7618_01,1235,18.0,761.0,Age_18-25,21.0,27.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
7142,7620_01,1583,17.0,3651.0,Age_13-17,0.0,2228.0,38.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
7143,7621_01,250,35.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
7144,7622_01,1237,31.0,0.0,Age_31-50,0.0,185.0,584.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
7145,7623_01,1223,40.0,0.0,Age_31-50,0.0,84.0,798.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7146,7624_01,284,50.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0
7147,7625_01,1458,21.0,0.0,Age_18-25,0.0,114.0,2.0,683.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
7148,7626_01,496,29.0,767.0,Age_26-30,16.0,9.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7149,7627_01,92,63.0,0.0,Age_51+,5036.0,4.0,519.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7150,7628_01,1584,19.0,37.0,Age_18-25,0.0,1288.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
7151,7628_02,240,36.0,1103.0,Age_31-50,3.0,0.0,0.0,659.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
7152,7630_01,1585,48.0,0.0,Age_31-50,172.0,115.0,1.0,645.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7153,7631_01,497,33.0,81.0,Age_31-50,1125.0,481.0,505.0,1261.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
7154,7632_01,226,28.0,2703.0,Age_26-30,0.0,4.0,1.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
7155,7633_01,1224,39.0,0.0,Age_31-50,0.0,0.0,847.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7156,7634_01,1239,27.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
7157,7635_01,289,58.0,0.0,Age_51+,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
7158,7639_01,290,44.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
7159,7640_01,1226,23.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
7160,7641_01,1586,21.0,618.0,Age_18-25,33.0,1.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7161,7643_01,247,53.0,8.0,Age_51+,1489.0,0.0,2723.0,7401.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7162,7643_02,247,14.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
7163,7644_01,1227,17.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
7164,7646_01,285,25.0,0.0,Age_18-25,16016.0,1025.0,189.0,1037.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7165,7646_02,285,44.0,3010.0,Age_31-50,26.0,0.0,62.0,904.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
7166,7646_03,285,24.0,145.0,Age_18-25,4224.0,0.0,5.0,61.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7167,7647_01,1240,24.0,0.0,Age_18-25,7.0,127.0,639.0,37.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
7168,7649_01,1241,24.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
7169,7650_01,1242,0.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
7170,7650_02,1242,7.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
7171,7650_03,1242,3.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0
7172,7650_04,1461,18.0,711.0,Age_18-25,12.0,0.0,83.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
7173,7650_05,1242,4.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
7174,7652_01,292,40.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
7175,7656_01,1244,16.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
7176,7660_01,294,25.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
7177,7661_01,1245,10.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
7178,7665_01,1229,40.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
7179,7666_01,1591,19.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
7180,7667_01,251,15.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
7181,7669_01,1230,24.0,135.25664105378704,Age_18-25,636.0,136.0,37.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7182,7670_01,1465,21.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
7183,7671_01,1466,29.0,0.0,Age_26-30,7.0,31.0,700.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
7184,7676_01,227,37.0,2771.0,Age_31-50,0.0,6.0,1.0,10.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
7185,7677_01,1247,49.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
7186,7678_01,1231,42.0,1132.0,Age_31-50,0.0,0.0,77.0,608.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7187,7678_02,1231,54.0,0.0,Age_51+,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
7188,7679_01,1232,33.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
7189,7680_01,250,27.0,0.0,Age_26-30,6.0,0.0,7786.0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
