,PassengerId,HomePlanet,CryoSleep,Cabin_side,Cabin_deck,Cabin_number,Destination,Age,RoomService,Age_group,VIP,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
7711,8226_03,Mars,True,S,F,1572,TRAPPIST-1e,1.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
7712,8227_01,Earth,False,P,E,527,TRAPPIST-1e,27.0,14.0,Age_26-30,False,1186.0,460.0,12.0,9.0,True
7713,8229_01,Earth,True,P,G,1336,TRAPPIST-1e,15.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
7714,8231_01,Earth,False,S,G,1327,TRAPPIST-1e,33.0,201.0,Age_31-50,False,819.0,0.0,0.0,0.0,True
7715,8231_02,Earth,False,S,G,1327,TRAPPIST-1e,65.0,0.0,Age_51+,False,0.0,113.0,208.0,587.0,False
7716,8232_01,Earth,False,S,F,1574,TRAPPIST-1e,19.0,5.0,Age_18-25,False,666.0,0.0,123.0,440.0,False
7717,8233_01,Earth,False,S,F,1575,TRAPPIST-1e,30.0,0.0,Age_26-30,False,0.0,779.0,0.0,18.0,False
7718,8233_02,Earth,False,S,F,1575,TRAPPIST-1e,37.0,72.0,Age_31-50,False,0.0,18.0,0.0,809.0,False
7719,8235_01,Earth,False,S,F,1576,TRAPPIST-1e,15.0,0.0,Age_13-17,False,21.0,22.0,1149.0,249.0,False
7720,8237_01,Earth,False,S,F,1577,TRAPPIST-1e,19.0,511.0,Age_18-25,False,0.0,0.0,267.0,0.0,False
7721,8238_01,Earth,False,S,F,1578,TRAPPIST-1e,20.0,749.0,Age_18-25,False,16.0,0.0,0.0,29.0,False
7722,8238_02,Earth,True,S,G,1328,55 Cancri e,19.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,False
7723,8239_01,Earth,False,S,F,1579,55 Cancri e,21.0,499.0,Age_18-25,False,0.0,193.0,1.0,1.0,False
7724,8242_01,Earth,False,S,G,1330,TRAPPIST-1e,20.0,2.0,Age_18-25,False,2.0,876.0,8.0,0.0,True
7725,8243_01,Earth,False,S,G,1331,TRAPPIST-1e,18.0,0.0,Age_18-25,False,44.0,0.0,795.0,69.0,False
7726,8244_01,Earth,False,P,G,1337,TRAPPIST-1e,27.0,1007.0,Age_26-30,False,0.0,0.0,9.0,0.0,False
7727,8247_01,Europa,False,P,D,258,TRAPPIST-1e,23.0,0.0,Age_18-25,False,2984.0,23.0,686.0,173.0,True
7728,8248_01,Earth,True,P,G,1339,TRAPPIST-1e,25.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,False
7729,8248_02,Earth,False,P,G,1339,PSO J318.5-22,72.0,309.0,Age_51+,False,0.0,0.0,0.0,463.0,False
7730,8251_01,Earth,True,S,G,1332,TRAPPIST-1e,35.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
7731,8252_01,Earth,False,P,F,1699,55 Cancri e,29.0,52.0,Age_26-30,False,135.39553219448095,612.0,465.0,79.0,False
7732,8252_02,Earth,False,P,G,1341,TRAPPIST-1e,11.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,False
7733,8252_03,Earth,True,P,G,1341,TRAPPIST-1e,7.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,False
7734,8254_01,Mars,True,P,F,1700,TRAPPIST-1e,28.82793046746535,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,True
7735,8255_01,Earth,False,S,G,1333,TRAPPIST-1e,28.0,0.0,Age_26-30,False,1.0,12.0,875.0,0.0,False
7736,8257_01,Mars,False,P,E,529,TRAPPIST-1e,41.0,396.0,Age_31-50,False,0.0,653.0,0.0,0.0,False
7737,8259_01,Earth,False,P,G,1342,TRAPPIST-1e,28.82793046746535,0.0,Age_26-30,False,0.0,486.0,324.0,0.0,False
7738,8260_01,Earth,False,S,F,1582,55 Cancri e,19.0,84.0,Age_18-25,False,4.0,4.0,629.0,0.0,False
7739,8260_02,Earth,False,S,G,1334,55 Cancri e,8.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
7740,8260_03,Earth,True,S,G,1334,55 Cancri e,4.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
7741,8261_01,Earth,True,P,G,1343,PSO J318.5-22,38.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,False
7742,8264_01,Mars,False,S,F,1584,TRAPPIST-1e,21.0,32.0,Age_18-25,False,0.0,1008.0,0.0,0.0,True
7743,8265_01,Earth,True,P,G,1344,TRAPPIST-1e,18.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,False
7744,8266_01,Earth,True,P,G,1345,TRAPPIST-1e,10.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
7745,8267_01,Mars,False,P,E,530,TRAPPIST-1e,29.0,304.0,Age_26-30,False,0.0,48.0,946.0,0.0,False
7746,8267_02,Mars,True,P,F,1701,TRAPPIST-1e,25.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
7747,8268_01,Europa,True,S,B,321,TRAPPIST-1e,40.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
7748,8268_02,Europa,False,S,B,321,TRAPPIST-1e,19.0,0.0,Age_18-25,False,3.0,0.0,918.0,2346.0,False
7749,8270_01,Mars,False,P,F,1702,TRAPPIST-1e,38.0,86.0,Age_31-50,False,1144.0,783.0,0.0,0.0,True
7750,8271_01,Earth,False,S,F,1586,TRAPPIST-1e,19.0,29.0,Age_18-25,False,2633.0,0.0,0.0,124.0,True
7751,8272_01,Mars,False,S,F,1587,TRAPPIST-1e,0.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
7752,8272_02,Mars,True,S,F,1587,TRAPPIST-1e,4.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
7753,8272_03,Mars,True,S,F,1587,TRAPPIST-1e,29.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,True
7754,8273_01,Earth,False,P,G,1346,TRAPPIST-1e,46.0,0.0,Age_31-50,False,0.0,0.0,369.0,515.0,False
7755,8275_01,Mars,True,S,F,1588,TRAPPIST-1e,32.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
7756,8276_01,Europa,False,P,C,273,TRAPPIST-1e,26.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,True
7757,8276_02,Europa,True,P,C,273,TRAPPIST-1e,23.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
7758,8277_01,Earth,True,P,G,1348,55 Cancri e,32.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
7759,8279_01,Earth,False,P,G,1349,TRAPPIST-1e,31.0,0.0,Age_31-50,False,4334.0,55.0,56.0,0.0,True
7760,8280_01,Earth,False,P,F,1703,TRAPPIST-1e,34.0,0.0,Age_31-50,False,0.0,880.0,22.0,0.0,True
7761,8281_01,Earth,False,P,F,1704,TRAPPIST-1e,45.0,0.0,Age_31-50,False,1.0,233.0,453.0,17.0,False
7762,8282_01,Earth,False,S,G,1336,TRAPPIST-1e,61.0,67.0,Age_51+,False,0.0,654.0,0.0,86.0,False
7763,8287_01,Mars,False,S,E,542,TRAPPIST-1e,21.0,1242.0,Age_18-25,False,0.0,654.0,0.0,0.0,False
7764,8288_01,Mars,False,P,D,259,TRAPPIST-1e,28.82793046746535,1852.0,Age_26-30,False,0.0,870.0,0.0,7.0,False
7765,8288_02,Mars,False,P,F,1705,TRAPPIST-1e,15.0,1150.0,Age_13-17,False,0.0,175.0,1.0,11.0,False
7766,8289_01,Earth,True,P,G,1350,TRAPPIST-1e,14.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,False
7767,8291_01,Earth,True,S,G,1339,TRAPPIST-1e,18.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
7768,8292_01,Europa,True,S,C,310,TRAPPIST-1e,39.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
7769,8294_01,Mars,True,S,E,543,TRAPPIST-1e,62.0,0.0,Age_51+,False,0.0,0.0,0.0,0.0,True
7770,8295_01,Mars,False,S,F,1591,TRAPPIST-1e,40.0,1309.0,Age_31-50,False,0.0,0.0,0.0,0.0,False
7771,8297_01,Earth,False,S,F,1592,TRAPPIST-1e,21.0,5.0,Age_18-25,False,0.0,0.0,22.0,639.0,False
7772,8298_01,Mars,True,S,F,1593,TRAPPIST-1e,12.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
7773,8300_01,Europa,False,P,C,274,TRAPPIST-1e,27.0,0.0,Age_26-30,False,0.0,0.0,1866.0,676.0,True
7774,8301_01,Europa,False,P,C,275,TRAPPIST-1e,28.0,1722.0,Age_26-30,False,5063.0,0.0,87.0,920.0,False
7775,8302_01,Earth,False,S,G,1340,TRAPPIST-1e,0.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
7776,8302_02,Earth,False,S,F,1594,TRAPPIST-1e,17.0,4.0,Age_13-17,False,0.0,867.0,0.0,0.0,False
7777,8303_01,Mars,False,S,F,1595,55 Cancri e,23.0,218.0,Age_18-25,False,0.0,2267.0,497.0,0.0,False
7778,8306_01,Earth,False,P,G,1351,TRAPPIST-1e,6.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
7779,8306_02,Earth,True,P,G,1351,PSO J318.5-22,29.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,True
7780,8306_03,Earth,False,P,G,1351,TRAPPIST-1e,41.0,836.0,Age_31-50,False,0.0,0.0,0.0,49.0,False
7781,8307_01,Europa,False,S,A,100,55 Cancri e,27.0,0.0,Age_26-30,True,1337.0,1929.0,0.0,0.0,True
7782,8307_02,Europa,True,S,A,100,TRAPPIST-1e,34.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
7783,8310_01,Europa,True,S,E,545,55 Cancri e,36.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
7784,8313_01,Earth,False,S,G,1341,TRAPPIST-1e,30.0,467.0,Age_26-30,False,0.0,0.0,0.0,287.0,False
7785,8314_01,Europa,False,S,D,245,TRAPPIST-1e,30.0,0.0,Age_26-30,False,640.0,0.0,31.0,6201.0,False
7786,8314_02,Europa,False,S,D,245,55 Cancri e,29.0,0.0,Age_26-30,True,2949.0,0.0,2.0,654.0,True
7787,8315_01,Earth,False,S,F,1598,TRAPPIST-1e,21.0,380.0,Age_18-25,False,177.0,161.0,0.0,85.0,False
7788,8316_01,Earth,False,P,F,1709,55 Cancri e,21.0,532.0,Age_18-25,False,4.0,37.0,1.0,0.0,False
7789,8317_01,Earth,False,P,F,1710,55 Cancri e,18.0,2.0,Age_18-25,False,83.0,576.0,37.0,0.0,False
7790,8318_01,Mars,True,P,F,1711,TRAPPIST-1e,11.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
7791,8318_02,Mars,False,P,F,1711,TRAPPIST-1e,65.0,1399.0,Age_51+,False,0.0,0.0,0.0,0.0,False
7792,8318_03,Mars,False,P,F,1711,55 Cancri e,25.0,149.0,Age_18-25,False,0.0,194.0,731.0,0.0,False
7793,8318_04,Mars,True,P,F,1711,55 Cancri e,0.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
7794,8319_01,Earth,False,P,F,1712,TRAPPIST-1e,24.0,0.0,Age_18-25,False,0.0,729.0,0.0,75.0,False
7795,8320_01,Earth,True,P,G,1352,PSO J318.5-22,19.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
7796,8321_01,Earth,False,P,F,1713,TRAPPIST-1e,23.0,0.0,Age_18-25,False,0.0,0.0,0.0,693.0,False
7797,8322_01,Europa,False,S,C,312,PSO J318.5-22,45.0,143.9266792809839,Age_31-50,True,49.0,0.0,4864.0,3902.0,False
7798,8322_02,Europa,True,S,C,312,55 Cancri e,52.0,0.0,Age_51+,False,0.0,0.0,0.0,0.0,True
7799,8323_01,Earth,False,S,E,546,PSO J318.5-22,55.0,0.0,Age_51+,False,465.0,277.0,48.0,0.0,True
7800,8324_01,Earth,True,P,G,1353,PSO J318.5-22,24.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,False
7801,8326_01,Earth,False,P,G,1354,TRAPPIST-1e,31.0,773.0,Age_31-50,False,0.0,0.0,0.0,1.0,False
7802,8328_01,Earth,True,P,G,1356,TRAPPIST-1e,18.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,False
7803,8329_01,Earth,True,P,G,1357,TRAPPIST-1e,22.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,False
7804,8330_01,Earth,False,S,F,1600,TRAPPIST-1e,39.0,799.0,Age_31-50,False,0.0,0.0,4.0,0.0,False
7805,8332_01,Earth,True,P,G,1358,PSO J318.5-22,19.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
7806,8333_01,Europa,False,S,C,313,55 Cancri e,33.0,988.0,Age_31-50,False,0.0,0.0,2274.0,3098.0,False
7807,8334_01,Earth,True,P,G,1359,PSO J318.5-22,14.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
7808,8335_01,Mars,False,P,E,531,TRAPPIST-1e,30.0,697.0,Age_26-30,False,0.0,602.0,0.0,0.0,False
7809,8336_01,Mars,True,S,E,547,TRAPPIST-1e,30.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,True
7810,8338_01,Mars,True,P,F,1716,TRAPPIST-1e,21.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
7811,8338_02,Mars,False,P,F,1716,TRAPPIST-1e,45.0,506.0,Age_31-50,False,0.0,2.0,829.0,0.0,False
7812,8338_03,Mars,True,P,F,1716,TRAPPIST-1e,17.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
7813,8339_01,Europa,False,S,D,246,TRAPPIST-1e,39.0,0.0,Age_31-50,False,261.0,148.62943681968764,1831.0,1797.0,False
7814,8339_02,Europa,False,S,D,246,TRAPPIST-1e,22.0,0.0,Age_18-25,False,3716.0,0.0,1098.0,2065.0,False
7815,8341_01,Earth,False,S,F,1601,TRAPPIST-1e,37.0,477.0,Age_31-50,False,0.0,167.0,0.0,46.0,False
7816,8342_01,Europa,False,S,E,548,TRAPPIST-1e,48.0,0.0,Age_31-50,False,0.0,0.0,408.0,293.0,True
7817,8342_02,Europa,True,S,E,548,TRAPPIST-1e,33.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
7818,8342_03,Europa,False,S,E,548,55 Cancri e,37.0,0.0,Age_31-50,False,2215.0,2.0,1294.0,274.0,False
7819,8343_01,Earth,False,P,F,1717,TRAPPIST-1e,27.0,1403.0,Age_26-30,False,169.0,1081.0,0.0,0.0,False
7820,8344_01,Mars,True,S,D,247,TRAPPIST-1e,29.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,True
7821,8344_02,Mars,False,S,D,247,TRAPPIST-1e,38.0,30.0,Age_31-50,False,434.0,117.0,372.0,0.0,True
7822,8344_03,Mars,True,S,D,247,TRAPPIST-1e,16.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
7823,8345_01,Earth,False,S,F,1602,PSO J318.5-22,18.0,0.0,Age_18-25,False,0.0,1792.0,16.0,248.0,False
7824,8346_01,Earth,False,P,F,1718,TRAPPIST-1e,28.82793046746535,41.0,Age_26-30,False,23.0,63.0,0.0,647.0,False
7825,8348_01,Mars,True,P,E,532,TRAPPIST-1e,47.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
7826,8354_01,Europa,True,S,B,323,TRAPPIST-1e,15.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
7827,8354_02,Europa,True,S,B,323,TRAPPIST-1e,13.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
7828,8356_01,Earth,True,P,G,1361,PSO J318.5-22,19.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,False
7829,8360_01,Europa,True,S,B,326,TRAPPIST-1e,17.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
7830,8360_02,Europa,True,S,B,326,TRAPPIST-1e,31.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
7831,8362_01,Earth,False,P,F,1720,TRAPPIST-1e,19.0,49.0,Age_18-25,False,680.0,0.0,0.0,46.0,True
7832,8363_01,Europa,False,S,A,101,55 Cancri e,25.0,0.0,Age_18-25,False,1673.0,0.0,642.0,612.0,False
7833,8363_02,Europa,False,S,A,101,TRAPPIST-1e,26.0,0.0,Age_26-30,False,690.0,1.0,1030.0,2273.0,False
7834,8365_01,Earth,True,P,G,1363,55 Cancri e,25.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
7835,8366_01,Earth,False,P,G,1364,TRAPPIST-1e,2.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,False
7836,8366_02,Earth,False,P,G,1364,TRAPPIST-1e,7.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,False
7837,8366_03,Earth,True,P,G,1364,TRAPPIST-1e,2.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
7838,8366_04,Earth,False,P,G,1364,TRAPPIST-1e,19.0,0.0,Age_18-25,False,0.0,0.0,0.0,616.0,False
7839,8366_05,Earth,False,P,G,1364,TRAPPIST-1e,1.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,False
7840,8368_01,Earth,True,P,G,1365,TRAPPIST-1e,4.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
7841,8368_02,Earth,False,P,F,1721,55 Cancri e,49.0,336.0,Age_31-50,False,64.0,377.0,0.0,0.0,True
7842,8369_01,Mars,True,S,F,1604,TRAPPIST-1e,61.0,0.0,Age_51+,False,0.0,0.0,0.0,0.0,True
7843,8369_02,Mars,False,S,E,549,TRAPPIST-1e,57.0,435.0,Age_51+,True,22.0,1435.0,4.0,0.0,True
7844,8371_01,Earth,False,S,F,1605,55 Cancri e,52.0,0.0,Age_51+,False,0.0,638.0,115.0,0.0,True
7845,8373_01,Earth,False,S,F,1606,TRAPPIST-1e,22.0,1.0,Age_18-25,False,2.0,243.0,0.0,484.0,False
7846,8374_01,Europa,True,S,F,3,55 Cancri e,37.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
7847,8375_01,Earth,False,S,F,3,PSO J318.5-22,15.0,64.0,Age_13-17,False,0.0,0.0,0.0,640.0,True
7848,8376_01,Mars,True,S,F,1607,TRAPPIST-1e,28.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,True
7849,8377_01,Mars,False,P,E,537,TRAPPIST-1e,40.0,963.0,Age_31-50,False,14.0,320.0,1.0,0.0,False
7850,8378_01,Earth,False,S,F,1608,TRAPPIST-1e,13.0,0.0,Age_13-17,False,0.0,505.0,2810.0,9.0,False
7851,8379_01,Earth,False,S,F,1609,TRAPPIST-1e,24.0,462.0,Age_18-25,False,0.0,0.0,0.0,240.0,False
7852,8380_01,Earth,True,P,G,1367,PSO J318.5-22,25.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
7853,8381_01,Earth,False,S,E,550,TRAPPIST-1e,25.0,0.0,Age_18-25,False,0.0,0.0,788.0,3.0,False
7854,8382_01,Europa,False,P,C,277,TRAPPIST-1e,43.0,0.0,Age_31-50,False,7269.0,0.0,2750.0,2367.0,False
7855,8383_01,Earth,True,P,G,1368,TRAPPIST-1e,46.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,False
7856,8383_02,Earth,True,P,G,1368,TRAPPIST-1e,3.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,False
7857,8383_03,Earth,False,P,G,1368,TRAPPIST-1e,3.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
7858,8383_04,Earth,True,P,G,1368,TRAPPIST-1e,3.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
7859,8383_05,Earth,False,P,G,1368,TRAPPIST-1e,8.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,False
7860,8383_06,Earth,False,P,G,1368,TRAPPIST-1e,57.0,0.0,Age_51+,False,839.0,1.0,0.0,2.0,True
7861,8383_07,Earth,False,P,G,1368,TRAPPIST-1e,11.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,False
7862,8384_01,Earth,False,P,F,1722,TRAPPIST-1e,20.0,0.0,Age_18-25,False,0.0,0.0,1535.0,0.0,False
7863,8386_01,Earth,False,P,G,1369,55 Cancri e,27.0,0.0,Age_26-30,False,1283.0,0.0,2256.0,0.0,False
7864,8388_01,Earth,False,P,F,1724,TRAPPIST-1e,20.0,781.0,Age_18-25,False,0.0,33.0,0.0,0.0,True
7865,8390_01,Earth,True,P,G,1370,PSO J318.5-22,14.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
7866,8392_01,Earth,False,S,F,1610,PSO J318.5-22,24.0,86.0,Age_18-25,False,669.0,1.0,0.0,0.0,False
7867,8393_01,Earth,False,P,F,1725,TRAPPIST-1e,21.0,163.0,Age_18-25,False,146.0,54.0,245.0,95.0,False
7868,8394_01,Europa,False,P,B,276,55 Cancri e,33.0,9.0,Age_31-50,True,1365.0,0.0,5577.0,1483.0,False
7869,8395_01,Europa,False,P,D,260,TRAPPIST-1e,32.0,0.0,Age_31-50,False,13.0,0.0,2148.0,319.0,False
7870,8397_01,Earth,False,P,G,1371,PSO J318.5-22,22.0,2.0,Age_18-25,False,104.0,404.0,0.0,0.0,True
7871,8398_01,Europa,True,S,B,329,TRAPPIST-1e,15.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
7872,8398_02,Europa,True,S,B,329,TRAPPIST-1e,41.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
7873,8401_01,Europa,True,S,C,315,55 Cancri e,31.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
7874,8403_01,Europa,True,S,C,316,55 Cancri e,35.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
7875,8404_01,Earth,True,S,G,1346,TRAPPIST-1e,48.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
7876,8404_02,Earth,True,S,G,1346,TRAPPIST-1e,15.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
7877,8405_01,Earth,False,P,G,1372,TRAPPIST-1e,37.0,0.0,Age_31-50,False,0.0,1025.0,0.0,0.0,True
7878,8406_01,Mars,False,S,D,250,TRAPPIST-1e,21.0,1214.0,Age_18-25,False,179.0,566.0,108.45916619074816,619.0,False
7879,8407_01,Earth,False,S,F,1613,TRAPPIST-1e,34.0,44.0,Age_31-50,False,1290.0,51.0,0.0,9.0,False
7880,8409_01,Earth,True,P,G,1373,TRAPPIST-1e,19.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,False
7881,8410_01,Earth,False,S,F,1615,TRAPPIST-1e,52.0,289.0,Age_51+,False,302.0,0.0,112.0,0.0,False
7882,8411_01,Earth,False,P,F,1726,TRAPPIST-1e,15.0,0.0,Age_13-17,False,3137.0,0.0,0.0,0.0,True
7883,8414_01,Earth,False,P,G,1374,TRAPPIST-1e,24.0,0.0,Age_18-25,False,171.0,591.0,22.0,0.0,False
7884,8416_01,Earth,False,S,E,553,TRAPPIST-1e,45.0,0.0,Age_31-50,False,0.0,635.0,2.0,0.0,True
7885,8418_01,Europa,True,S,B,330,55 Cancri e,13.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
7886,8418_02,Europa,False,S,B,330,TRAPPIST-1e,18.0,0.0,Age_18-25,False,0.0,0.0,206.0,2684.0,False
7887,8419_01,Earth,False,S,F,1618,TRAPPIST-1e,19.0,0.0,Age_18-25,False,168.0,481.0,0.0,0.0,True
7888,8419_02,Earth,True,S,G,1349,TRAPPIST-1e,20.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
7889,8420_01,Earth,False,S,E,554,TRAPPIST-1e,20.0,4210.0,Age_18-25,False,4.0,0.0,58.0,0.0,False
7890,8421_01,Earth,False,S,F,1619,TRAPPIST-1e,27.0,1.0,Age_26-30,False,30.0,739.0,0.0,33.0,True
7891,8423_01,Earth,False,S,F,1620,TRAPPIST-1e,22.0,0.0,Age_18-25,False,0.0,6.0,0.0,733.0,False
7892,8427_01,Earth,True,P,G,1376,PSO J318.5-22,17.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,False
7893,8429_01,Earth,True,S,G,1351,55 Cancri e,23.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
7894,8430_01,Earth,False,S,F,1621,TRAPPIST-1e,29.0,324.0,Age_26-30,False,0.0,546.0,0.0,0.0,False
7895,8431_01,Europa,True,P,B,277,55 Cancri e,24.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
7896,8431_02,Europa,False,P,B,277,55 Cancri e,26.0,1.0,Age_26-30,False,4680.0,25.0,564.0,13.0,False
7897,8432_01,Earth,True,P,G,1377,TRAPPIST-1e,36.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,False
7898,8433_01,Earth,False,P,F,1729,TRAPPIST-1e,25.0,341.0,Age_18-25,False,608.0,2.0,2.0,16.0,True
7899,8437_01,Earth,False,S,F,3,PSO J318.5-22,36.0,52.0,Age_31-50,False,0.0,132.0,334.0,176.0,False
7900,8438_01,Mars,False,S,F,1624,TRAPPIST-1e,32.0,725.0,Age_31-50,False,0.0,1641.0,0.0,0.0,False
7901,8441_01,Earth,True,S,G,1352,55 Cancri e,16.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
7902,8442_01,Mars,False,P,E,540,TRAPPIST-1e,32.0,857.0,Age_31-50,False,158.0,0.0,33.0,0.0,False
7903,8444_01,Earth,False,P,F,1733,TRAPPIST-1e,48.0,0.0,Age_31-50,False,1570.0,1.0,0.0,2.0,False
7904,8447_01,Earth,False,P,F,1734,TRAPPIST-1e,25.0,1.0,Age_18-25,False,0.0,1.0,14.0,1491.0,False
7905,8448_01,Europa,True,P,B,278,55 Cancri e,46.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
7906,8449_01,Europa,False,S,C,317,55 Cancri e,32.0,0.0,Age_31-50,False,2154.0,0.0,9655.0,859.0,False
7907,8449_02,Europa,False,S,C,317,TRAPPIST-1e,50.0,0.0,Age_31-50,False,3070.0,0.0,44.0,562.0,True
7908,8451_01,Mars,False,S,F,1625,55 Cancri e,31.0,1997.0,Age_31-50,False,0.0,0.0,0.0,0.0,False
7909,8451_02,Mars,True,S,F,1625,TRAPPIST-1e,27.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,True
7910,8452_01,Europa,False,P,C,279,55 Cancri e,52.0,0.0,Age_51+,True,831.0,1536.0,0.0,7953.0,False
7911,8452_02,Europa,True,P,C,279,TRAPPIST-1e,34.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
7912,8452_03,Europa,True,P,C,279,55 Cancri e,40.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
7913,8452_04,Europa,False,P,C,279,TRAPPIST-1e,36.0,0.0,Age_31-50,False,1055.0,18.0,1669.0,49.0,True
7914,8454_01,Earth,False,S,G,1354,TRAPPIST-1e,19.0,112.0,Age_18-25,False,0.0,265.0,396.0,0.0,False
7915,8456_01,Europa,True,P,C,280,55 Cancri e,33.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
7916,8457_01,Earth,False,S,F,1627,TRAPPIST-1e,23.0,29.0,Age_18-25,False,0.0,131.8175438596491,332.0,270.0,False
7917,8458_01,Europa,False,S,C,319,55 Cancri e,57.0,0.0,Age_51+,False,4301.0,31.0,665.0,6329.0,False
7918,8458_02,Europa,True,S,C,319,55 Cancri e,24.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
7919,8458_03,Europa,True,S,C,319,55 Cancri e,19.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
